"Ceramaster ","patagonicus ","Ceramaster1.jpg","Ceramaster patagonicus ","None","David Barnes","None","Falkland Trough","*","E. Mutschke","*","*","*","*","*","*"
"Cheiraster ","gerlacheir ","Cheiraster1.jpg","Cheiraster gerlacheir ","None","David Barnes","None","Elephant I. AP","*","E. Mutschke","*","*","*","*","*","*"
"Chiridotidae ","sp.","Chiridotidae1.jpg","Chiridotidae sp.","None","David Barnes","None","Elephant I. AP","*","J. Bohn","*","*","*","*","*","*"
"Cryptasterias","turqueti","Cryptasterias1.jpg","Cryptasterias turqueti    ","None","Simon Brockington ","None","Ryder Bay, WAP","Cryptasteriastext.doc","E. Mutschke","Cryptasterias1.txt","Cryptasterias2.txt","Cryptasterias3.txt","*","Cryptasterias5.txt","Cryptasterias6.txt"
"Ctenocidaris","rugosa","Ctenocidaris1.rug.jpg","Ctenocidaris rugosa ","None","David Barnes","None","Falkland Trough","*","David Barnes","*","*","*","*","*","*"
"Ctenocidaris","rugosa","Ctenocidaris2.rug.jpg","Ctenocidaris rugosa ","Spines","David Barnes","None","Falkland Trough","*","David Barnes","*","*","*","*","*","*"
"Genus","Species","Picture","Photo Title","Photo Caption","Photographer","Suggested Common Name","Photo Locality","Text","Identification","Description","Known Distribution","Ecology","Size","Depth","Reference"
"Ctenocidaris","rugosa","Ctenocidaris3.rug.jpg","Ctenocidaris rugosa ","Spines","David Barnes","None","Falkland Trough","*","David Barnes","*","*","*","*","*","*"
"Ctenocidaris","speciosa","Ctenocidaris1.spe.jpg","Ctenocidaris speciosa","None","David Barnes","None","Deception I.","*","David Barnes","*","*","*","*","*","*"
"Ctenocidaris","speciosa","Ctenocidaris2.spe.jpg","Ctenocidaris speciosa","Spines","David Barnes","None","Deception I.","*","David Barnes","*","*","*","*","*","*"
"Ctenocidaris","gigantea","Ctenocidaris1.gig.jpg","Ctenocidaris gigantea","None","David Barnes","None","Elephant I. AP","*","David Barnes","*","*","*","*","*","*"
"Ctenocidaris","gigantea","Ctenocidaris2.gig.jpg","Ctenocidaris gigantea","Spines","David Barnes","None","Elephant I. AP","*","David Barnes","*","*","*","*","*","*"
"Ctenocidaris","gigantea","Ctenocidaris3.gig.jpg","Ctenocidaris gigantea","Spines","*","None","*","*","*","*","*","*","*","*","*"
"Ctenocidaris","nutrix","Ctenocidaris1.nut.jpg","Ctenocidaris nutrix","Spines","David Barnes","None","South Orkney Is.","*","David Barnes","*","*","*","*","*","*"
"Ctenocidaris","perrieri","Ctenocidaris1.per.jpg","Ctenocidaris perrieri","Spines","*","None","*","*","*","*","*","*","*","*","*"
